"cycle","state","modeldate","candidate_name","startdate","enddate","pollster","samplesize","population","weight","influence","pct","house_adjusted_pct","trend_and_house_adjusted_pct","tracking","poll_id","question_id"
2020,"NC",44138,"josephrbidenjr","44120",44133,"surveymonkey",5356,"lv",0.034702,0.0214054,51,49.35719,49.33493,"T",72368,135808
2020,"NC",44138,"josephrbidenjr","44104",44131,"surveymonkey",8354,"lv",0.027237,0.007383,51,49.35719,49.32861,"T",72111,135238
2020,"NC",44138,"josephrbidenjr","44101",44129,"surveymonkey",7766,"lv",0.0952857,0.017224,52,50.35776,50.35212,"T",72001,135004
2020,"NC",44138,"josephrbidenjr","44101",44128,"surveymonkey",7620,"lv",0,0,52,50.35776,50.36425,"T",71916,134830
2020,"NC",44138,"josephrbidenjr","44099",44127,"surveymonkey",7530,"lv",0.0723681,0.0104121,52,50.35776,50.3774,"T",71849,134695
2020,"NC",44138,"josephrbidenjr","44099",44126,"surveymonkey",7271,"lv",0,0,52,50.35776,50.43579,"T",71788,134564
2020,"NC",44138,"josephrbidenjr","44098",44125,"surveymonkey",7119,"lv",0.0468773,0.0026509,52,50.35776,50.45454,"T",71705,134365
2020,"NC",44138,"josephrbidenjr","44097",44124,"surveymonkey",6850,"lv",0.0461326,0.0019437,52,50.35776,50.47496,"T",71592,134140
2020,"NC",44138,"josephrbidenjr","44095",44123,"surveymonkey",6483,"lv",0.087368,0.0023439,52,50.35776,50.49634,"T",71490,133928
2020,"NC",44138,"josephrbidenjr","44095",44122,"surveymonkey",6225,"lv",0,0,52,50.35776,50.51808,"T",71405,133745
2020,"NC",44138,"josephrbidenjr","44094",44121,"surveymonkey",6100,"lv",0.0469036,0,52,50.35776,50.54639,"T",71323,133583
2020,"NC",44138,"josephrbidenjr","44093",44120,"surveymonkey",5989,"lv",0.0483673,0,52,50.35776,50.5706,"T",71265,133466
2020,"NC",44138,"josephrbidenjr","44092",44119,"surveymonkey",5735,"lv",0.0493451,0,52,50.35776,50.59957,"T",71204,133339
2020,"NC",44138,"josephrbidenjr","44090",NA,"surveymonkey",5387,"lv",0.0959435,0,52,50.35776,50.63032,"T",71130,133189
2020,"NC",44138,"josephrbidenjr","44089",NA,"surveymonkey",5112,"lv",0.0501925,0,52,50.35776,50.66297,"T",71036,132982
2020,"NC",44138,"josephrbidenjr","44089",44116,"surveymonkey",4912,"lv",0,0,52,50.35776,50.69674,"T",70958,132788
2020,"NC",44138,"josephrbidenjr","43990",44012,"surveymonkey",1498,"lv",0.5789885,0,49.22,47.57825,48.6743,NA,70470,131324
2020,"NC",44138,"josephrbidenjr","44013",44043,"surveymonkey",3466,"lv",0.6403064,0,48.59,46.94926,48.19425,NA,70419,131222
2020,"NC",44138,"josephrbidenjr","44044",44074,"surveymonkey",2914,"lv",0.6306757,0,48,46.36051,47.4614,NA,70369,131120
2020,"NC",44138,"josephrbidenjr","44075",44104,"surveymonkey",3475,"lv",0.5397518,0,52.21,50.56799,51.45257,"T",70318,131013
2020,"NC",44138,"josephrbidenjr","44127",44130,"surveyusa",627,"lv",1.253385,1.008209,48,47.55069,47.54078,NA,72061,135097
2020,"NC",44138,"josephrbidenjr","44112",44115,"surveyusa",669,"lv",1.314094,0.2782566,50,49.55013,49.53636,NA,70743,132432
2020,"NC",44138,"josephrbidenjr","44084",44087,"surveyusa",596,"lv",1.198986,0,47,46.55131,47.5979,NA,69444,129337
2020,"NC",44138,"josephrbidenjr","44111",44115,"susquehannapollingresearchinc",500,"lv",0.6815998,0.1176212,48,48.36422,48.36791,NA,70990,132847
2020,"PA",20,"josephrbidenjr","44127",44130,"swayable",491,"l",0.2296114,0.1783648,51.9,51.66276,51.64037,NA,72307,135647
2020,"PA",44138,"josephrbidenjr","44077",44080,"targetsmartwilliammary",835,"lv",0.8708358,0,51,50.74911,51.80082,NA,69392,129237
2020,"PA",44138,"josephrbidenjr","NA",44129,"trafalgargroup",1076,"lv",0.3942119,0.3050823,47.6,50.04585,50.01465,NA,72337,135721
2020,"PA",44138,"josephrbidenjr","44117",44119,"trafalgargroup",1041,"lv",0.3471905,0.1063408,47.5,49.9457,49.88797,NA,71366,133641
2020,"PA",44138,"josephrbidenjr","44114",44116,"trafalgargroup",1034,"lv",0.3652195,0.0974395,47.4,49.84554,49.80641,NA,70773,132394
2020,"PA",44138,"josephrbidenjr","44092",44095,"trafalgargroup",1006,"lv",0.4208126,0,48.1,50.54643,51.3217,NA,69966,130296
2020,"PA",44138,"josephrbidenjr","44089",44091,"trafalgargroup",1006,"lv",0.4208126,0,47.3,49.74536,50.63671,NA,69568,129614
2020,"PA",44138,"josephrbidenjr","44011",44014,"trafalgargroup",1062,"lv",0.6611881,0,48,50.44634,51.64483,NA,66997,125183
2020,"NC",44138,"josephrbidenjr","44124",44126,"trafalgargroup",1098,"lv",0.5136473,0.2365379,46,48.00235,47.93728,NA,71891,134752
2020,"NC",44138,"josephrbidenjr","44083",44085,"trafalgargroup",1046,"lv",0.6584518,0,46.1,48.10265,49.15794,NA,69442,129335
2020,"NC",44138,"josephrbidenjr","44092",44099,"universityofmassachusettslowell",921,"lv",1.369749,0,47.5,47.82693,48.58702,NA,70044,130466
2020,"PA",44138,"josephrbidenjr","44121",44129,"univisionlatinodecisionsnorthstaropinionresearch",723,"rv",0.7916517,0.4646651,50,50.76165,50.70881,NA,72150,135277
2020,"PA",44138,"josephrbidenjr","44109",44113,"whitmaninsightstrategies",517,"lv",0.6249694,0.1249939,51,50.87439,50.91649,NA,70736,132328
2020,"PA",44138,"josephrbidenjr","44117",44125,"yougov",669,"lv",0.4928795,0.1858421,52,51.93066,51.88079,NA,71947,134866
2020,"PA",44138,"josephrbidenjr","44104",44106,"yougov",1187,"lv",1.099269,0.0666887,51,50.93061,51.13213,NA,70548,131595
2020,"PA",44138,"josephrbidenjr","44084",44095,"yougov",642,"lv",0.9724195,0,49,48.93061,49.83854,NA,69715,130005
2020,"PA",44138,"josephrbidenjr","44039",44049,"yougov",742,"rv",0.6734251,0,50,50.81877,51.94977,NA,67969,127273
2020,"PA",44138,"josephrbidenjr","44047",44050,"yougov",1211,"lv",1.190209,0,49,48.93061,50.00671,NA,67962,127266
2020,"NC",44138,"josephrbidenjr","44124",44127,"yougov",1022,"lv",1.082115,0.6437211,51,50.99104,50.94944,NA,71889,134747
2020,"NC",44138,"josephrbidenjr","44096",44099,"yougov",1213,"lv",1.411611,0,48,47.99105,48.6738,NA,69992,130352
2020,"NC",44138,"josephrbidenjr","44040",44043,"yougov",1129,"lv",1.360219,0,48,47.99105,49.14478,NA,67859,127044
2020,"PA",44138,"josephrbidenjr","44033",44035,"zogbyinteractivejzanalytics",809,"lv",0.9108042,0,44,45.61366,46.83666,NA,67916,127142
2020,"NC",44138,"josephrbidenjr","44033",44035,"zogbyinteractivejzanalytics",809,"lv",0.9108042,0,44,45.16585,46.36098,NA,67917,127143
2020,"PA",44138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"PA",44138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"NC",44138,"josephrbidenjr","44132",44133,NA,800,"lv",0.8310384,0.7756604,47,47.57376,47.56439,NA,72326,135691
2020,"NC",44138,"josephrbidenjr","44131",44132,NA,750,"lv",0.868606,0.7836514,45.9,46.51174,46.49648,NA,72321,135682
2020,"NC",44138,"josephrbidenjr","44127",44130,NA,396,"lv",0.2462258,0.1975596,50.2,49.43082,49.4129,NA,72303,135643
2020,"NC",44138,"josephrbidenjr","44105",44132,NA,8720,"lv",0.4078603,0.118292,52,50.35776,50.32813,"T",72265,135605
2020,"NC",44138,"josephrbidenjr","44130",44133,NA,903,"lv",0.9176647,0.827912,49,49.4188,49.41081,NA,72236,135522
2020,"NC",44138,"josephrbidenjr","44127",44131,NA,1034,"lv",2.090692,1.68154,48,48.64655,48.62294,NA,72215,135476
2020,"NC",44138,"josephrbidenjr","44124",44130,NA,911,"lv",1.36006,0.8723148,48,48.32711,48.28825,NA,72207,135447
2020,"WY",44138,"josephrbidenjr","44124",44136,"surveymonkey",330,"lv",0.165557,0.165557,33,31.85685,31.8563,"T",72663,136416
2020,"WY",44138,"josephrbidenjr","44122",44135,"surveymonkey",361,"lv",0.0257641,0.0256049,34,32.84583,32.83956,"T",72525,136147
2020,"WY",44138,"josephrbidenjr","44121",44134,"surveymonkey",378,"lv",0.0134396,0.0132735,33,31.85685,31.85175,"T",72424,135950
2020,"WY",44138,"josephrbidenjr","44120",44133,"surveymonkey",1,"lv",400,0.013703,33,31.85685,31.85221,"T",72345,135785
2020,"WY",44138,"josephrbidenjr","44112",44132,"universityofwyoming",614,"lv",NA,NA,NA,NA,NA,NA,72334,135714
2020,"WY",44138,"josephrbidenjr","44105",44132,"surveymonkey",739,"lv",0.1867351,0.1717317,31,29.88091,29.88982,"T",72242,135582
2020,"WY",44138,"biden","44104",44131,"surveymonkey",713,"lv",0.0119884,0.0109511,32,30.86854,30.87991,"T",72088,135215
2020,"WY",44138,"josephrbidenjr","44102",44129,"surveymonkey",654,"lv",0.021818,0.0192559,31,29.88091,29.91348,"T",71978,134981
2020,"WI",44138,"josephrbidenjr","44070",44079,"morningconsult",763,"lv",0.0688391,0,50,49.89547,51.03762,"T",68496,128232
2020,"WI",44138,"josephrbidenjr","44076",44078,"yougov",978,"lv",1.16881,0,50,50.24722,51.38994,NA,68495,128231
2020,"WI",44138,"josephrbidenjr","44069",44078,"morningconsult",775,"lv",0.0720719,0,51,50.89549,52.0688,"T",68490,128220
2020,"WI",44138,"josephrbidenjr","44068",44077,"morningconsult",797,"lv",0.0763917,0,52,51.89557,53.08863,"T",68488,128216
2020,"WI",44138,"josephrbidenjr","44060",44063,"hodasassociates",600,"lv",0.7015365,0,51.91,51.30148,52.5119,NA,68485,128206
2020,"WI",44138,"josephrbidenjr","44067",44076,"morningconsult",1,"lv",0.0799419,0,52,51.89557,53.1062,"T",68471,128182
2020,"WI",44138,"josephrbidenjr","44066",44075,"morningconsult",809,"lv",0.0812179,0,52,51.89557,53.11373,"T",68457,128143
2020,"WI",44138,"josephrbidenjr","44065",44074,"morningconsult",819,"lv",0.0840924,0,53,52.8957,54.11799,"TR",68456,128142
20,"WI",44138,"josephrbidenjr","44063",44072,"morningconsult",797,"lv",0.0865649,0,51,50.89549,52.12911,"T",68455,128141
20,"WI",44138,"josephrbidenjr","44062",44071,"morningconsult",797,"lv",0.0889819,0,51,50.89549,52.13099,"T",68454,128140
2020,"WI",44138,"josephrbidenjr","44061",44070,"morningconsult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"WI",44138,"josephrbidenjr","44060",44069,"morningconsult",797,"lv",0.0870957,0,52,51.89557,53.11942,"T",68452,128138
2020,"WI",44138,"josephrbidenjr","44059",44068,"morningconsult",797,"lv",0.0836143,0,NA,50.89549,52.11339,"T",68451,128137
2020,"WI",44138,"josephrbidenjr","44058",44067,"morningconsult",797,"lv",0.0807407,0,50,49.89547,51.10677,"T",68450,128136
2020,"WI",44138,"josephrbidenjr","44057",44066,"morningconsult",797,"lv",0.0794119,0,51,50.89549,52.09915,"T",68449,128135
2020,"WI",44138,"josephrbidenjr","44056",44065,"morningconsult",797,"lv",0.0786242,0,50,49.89547,51.08849,"T",68448,128134
2020,"WI",44138,"josephrbidenjr","44055",44064,"morningconsult",797,"lv",0.0778953,0,50,49.89547,51.07835,"T",68447,128133
2020,"WI",44138,"josephrbidenjr","44054",44063,"morningconsult",797,"lv",0.0674295,0,51,50.89549,52.02598,"T",68446,128132
2020,"WI",44138,"josephrbidenjr","44053",44062,"morningconsult",797,"lv",0.0624365,99,51,50.89549,51.99853,"T",68445,128131
2020,"WI",44138,"josephrbidenjr","44052",44061,"morningconsult",797,"lv",0.0581756,0,50,49.89547,50.98494,"T",68444,128130
2020,"WI",44138,"josephrbidenjr","44051",44060,"morningconsult",797,"lv",0.0541751,0,48,47.89558,48.99105,"T",68443,128129
2020,"WI",44138,"josephrbidenjr","44049",44058,"morningconsult",797,"lv",0.1051971,0,50,49.89547,51.00303,"T",68442,128128
2020,"WI",44138,"josephrbidenjr","44048",44057,"morningconsult",797,"lv",0.0532087,0,50,49.89547,51.00856,"T",68441,128127
2020,"WI",44138,"josephrbidenjr","44047",44056,"na",99,"lv",0.053966,0,50,49.89547,51.01786,"T",68440,128126
2020,"WI",44138,"josephrbidenjr","44046",44055,"morningconsult",797,"lv",0.054839,0,50,49.89547,51.03081,"T",68439,128125
2020,"WI",44138,"josephrbidenjr","44045",44054,"morningconsult",797,"lv",0.0572927,0,50,49.89547,51.06627,"T",68438,128124
2020,"WI",44138,"josephrbidenjr","44044",44053,"morningconsult",797,"lv",0.0580641,0,50,49.89547,51.07791,"T",68437,128123
2020,"WI",44138,"josephrbidenjr","44043",44052,"morningconsult",797,"lv",0.0588776,0,50,49.89547,51.08915,"T",68436,128122
2020,"WI",44138,"josephrbidenjr","44042",44051,"morningconsult",797,"lv",0.0598521,0,51,50.89549,52.09869,"T",68435,128121
2020,"WI",44138,"biden","44041",44050,"morningconsult",797,"lv",0.0608936,0,51,50.89549,52.10946,"T",68434,128120
2020,"WI",44138,"josephrbidenjr","44040",44049,"morningconsult",797,"lv",0.0609195,0,51,50.89549,52.12191,"T",68433,128119
2020,"WI",44138,"josephrbidenjr","44039",44048,"morningconsult",797,"lv",0.0608776,0,51,50.89549,52.13704,"T",68432,128118
2020,"WI",44138,"josephrbidenjr","44038",44047,"morningconsult",797,"na",0.0608964,0,51,50.89549,52.14967,"T",68431,128117
2020,"WI",44138,"josephrbidenjr","44037",44046,"morningconsult",797,"lv",0.0609235,0,51,50.89549,52.16029,"T",68430,128116
2020,"WI",44138,"josephrbidenjr","44036",44045,"morningconsult",797,"lv",0.0610143,0,52,51.89557,53.17028,"T",68429,128115
2020,"WI",44138,"josephrbidenjr","44035",44044,"morningconsult",797,"lv",0.0612279,0,51,50.89549,52.18348,"T",68428,128114
2020,"WI",44138,"josephrbidenjr","44034",44043,"morningconsult",797,"lv",0.0616187,0,50,49.89547,51.19632,"T",68427,128113
2020,"NATIONAL",44138,"josephrbidenjr","44114",44116,"surveymonkey",10971,"lv",0.0222101,0.0045781,51.78,50.7513,50.70082,"T",70923,132702
2020,"NATIONAL",44138,"josephrbidenjr","44113",44115,"surveymonkey",19886,"lv",0.0414933,0.007943,51.49,50.46113,50.42536,"T",70922,132701
2020,"NATIONAL",44138,"josephrbidenjr","44112",44114,"surveymonkey",25748,"lv",0.0553771,0.0098171,52.36,51.33177,51.31301,"T",70921,132700
2020,"NATIONAL",44138,"josephrbidenjr","44111",44113,"surveymonkey",34460,"lv",0.0786327,0.0117644,52.74,51.71218,51.73128,"T",70920,132699
2020,"NATIONAL",44138,"josephrbidenjr","44110",44112,"surveymonkey",33925,"lv",0.0801546,0.0107681,53.35,52.32298,52.36193,"T",70919,132698
2020,"NATIONAL",44138,"josephrbidenjr","44109",44111,"surveymonkey",30687,"lv",0.0792478,0.0070191,53.28,52.25288,52.35821,"T",70918,132697
2020,"NATIONAL",44138,"josephrbidenjr","44108",44110,"surveymonkey",20168,"lv",0.0532837,0.0039204,53.26,52.23285,52.36133,"T",70917,132696
2020,"NATIONAL",44138,"josephrbidenjr","44107",44109,"surveymonkey",12691,"lv",0.0345475,0.0020182,52.72,51.69215,51.84409,"T",70916,132695
2020,"NATIONAL",44138,"josephrbidenjr","44106",44108,"surveymonkey",12510,"lv",0.035309,0.0015304,52.33,51.30174,51.47744,"T",70915,132694
2020,"NATIONAL",44138,"josephrbidenjr","44105",44107,"surveymonkey",17645,"lv",0.0515271,0.0014719,52.04,51.01149,51.21507,"T",70914,132693
2020,"NATIONAL",44138,"josephrbidenjr","44104",44106,"surveymonkey",21170,"lv",0.0639868,0.0009017,51.96,50.93142,51.1632,"T",70913,132692
2020,"NATIONAL",44138,"josephrbidenjr","44103",44105,"surveymonkey",24022,"lv",0.0768573,0,52.02,50.99147,51.35799,"T",70912,132691
2020,"NATIONAL",44138,"josephrbidenjr","44102",44104,"surveymonkey",24292,"lv",0.0772955,0,51.78,50.7513,51.1552,"T",70911,132690
2020,"NATIONAL",44138,"josephrbidenjr","44101",44103,"surveymonkey",20951,"lv",0.0633046,0,51.85,50.82134,51.39215,"T",70910,132689
2020,"NATIONAL",44138,"josephrbidenjr","44100",44102,"surveymonkey",15482,"lv",0.0457482,0,51.89,50.86137,51.47955,"T",70909,132688
2020,"NATIONAL",44138,"josephrbidenjr","44099",44101,"surveymonkey",15443,"lv",0.0446186,0,51.74,50.71127,51.3777,"T",70908,132687
2020,"NATIONAL",44138,"josephrbidenjr","44098",44100,"surveymonkey",21047,"lv",0.0595361,0,51.71,50.68125,51.3933,"T",70907,132686
2020,"NATIONAL",44138,"josephrbidenjr","44097",44099,"surveymonkey",23974,"lv",0.0667864,0,52.1,51.07154,51.82502,"T",70906,132685
2020,"NATIONAL",44138,"josephrbidenjr","44096",44098,"surveymonkey",22170,"lv",0.0612739,0,52.37,51.34178,52.13557,"T",70905,132684
2020,"NATIONAL",44138,"josephrbidenjr",NA,NA,"surveymonkey",19097,"lv",NA,0,52.45,51.42186,52.2566,"X",70904,132683
2020,"NATIONAL",44138,"josephrbidenjr","44094",44096,"surveymonkey",13675,"lv",0.0379662,0,52.68,51.65211,52.52618,"T",70903,132682
2020,"NATIONAL",44138,"biden","44093",44095,"surveymonkey",9248,"lv",0.0256242,0,51.45,50.42111,51.33355,"T",70902,132681
2020,"NATIONAL",44138,"josephrbidenjr","44092",44094,"surveymonkey",8738,"lv",0.0241282,0,51.59,50.56118,51.50772,"T",70901,132680
2020,"NATIONAL",44138,"josephrbidenjr","44091",44093,"surveymonkey",12696,"lv",0.034951,99,51.32,50.29105,51.27063,"T",70900,132679
2020,"NATIONAL",44138,"josephrbidenjr","44090",44092,"surveymonkey",16194,"lv",0.0446412,0,52.46,51.43187,52.44317,"T",70899,132678
2020,"NATIONAL",44138,"josephrbidenjr","44089",44091,"surveymonkey",18003,"lv",0.0497573,0,53.08,52.0526,53.09402,"T",70898,132677
2020,"NATL",44138,"josephrbidenjr","44088",44090,"surveymonkey",18332,"lv",0.0509818,0,53.26,52.23285,53.30558,"T",70897,132676
2020,"WI",44138,"josephrbidenjr","44008",44010,"changeresearch",502,"lv",0.5248306,0,51,51.30438,52.63076,NA,66961,125034
2020,"WI",44138,"josephrbidenjr","44005",44007,"trafalgargroup",1021,"lv",0.6540527,0,44.6,47.58689,48.91557,NA,66932,124981
2020,"WI",44138,"josephrbidenjr","43996",44001,"redfieldwiltonstrategies",846,"lv",0.7862581,0,45,45.89742,47.23138,NA,66909,124936
2020,"WI",44138,"josephrbidenjr","43994",43998,"hodasassociates",600,"lv",0.7015365,0,55.33,54.725,56.09633,NA,66901,124920
2020,"WI",44138,"josephrbidenjr","43990",43997,"sienacollegethenewyorktimesupshot",655,"rv",1.218247,0,49,50.18238,51.61221,NA,66897,124899
2020,"WI",44138,"josephrbidenjr","43838",43842,"marquetteuniversitylawschool",701,"lv",1.45004,0,48,48.01514,50.75769,NA,63282,124824
2020,"WI",44138,"josephrbidenjr","43802",43807,"marquetteuniversitylawschool",652,"lv",1.284856,0,49,49.01516,52.14749,NA,63090,124823
2020,"WI",44138,"josephrbidenjr","43782",43786,"marquetteuniversitylawschool",685,"lv",1.375621,0,45,45.01506,47.43135,NA,62674,124822
2020,"WI",44138,"josephrbidenjr","43994",43996,"changeresearch",231,"lv",0.3064567,0,48,48.30422,49.69922,NA,66831,124715
2020,"WI",44138,"josephrbidenjr","43981",43984,"foxnewsbeaconresearchshawcoresearch",801,"rv",1.294408,0,49,50.06056,51.8259,NA,66726,124471
2020,"WI",44138,"josephrbidenjr","43980",43982,"changeresearch",382,"lv",0.4973621,0,45,45.30266,47.1792,NA,66715,124439
2020,"WI",44138,"josephrbidenjr","43961",43965,"redfieldwiltonstrategies",875,"lv",0.7969701,0,48,48.90163,51.48478,NA,66507,123931
2020,"WI",44138,"josephrbidenjr","43957",43959,"hodasassociates",600,"lv",0.7015365,0,51.5,50.8913,53.54177,NA,66402,123703
2020,"WI",44138,"josephrbidenjr","43934",43936,"hodasassociates",600,"lv",0.7015365,0,50,49.39109,51.93487,NA,65908,122094
2020,"WI",44138,"josephrbidenjr","43941",43942,"publicpolicypolling",1415,"v",1.130882,0,50,48.75104,51.24468,NA,65903,122086
2020,"WI",44138,"josephrbidenjr","43936",43941,"ipsos",645,"rv",0.8281578,0,43,44.38225,46.88367,NA,65865,121903
2020,"WI",44138,"josephrbidenjr","43927",43929,"garinhartyangresearchgroup",301,"lv",0.4699908,0,48,46.60241,49.49724,NA,65735,121499
2020,"WI",44138,"josephrbidenjr","43914",43919,"marquetteuniversitylawschool",813,"rv",1.467748,0,48,48.90282,51.76805,NA,65050,120701
2020,"WI",44138,"josephrbidenjr","43907",43909,"hodasassociates",600,"lv",0.7015365,0,46.5,45.89333,48.60472,NA,65003,120541
2020,"WI",44138,"josephrbidenjr","43907",43915,"baldwinwallaceuniversity",822,"rv",0.6705672,0,44.9,46.21757,48.99532,NA,64988,120502
2020,"WI",44138,"josephrbidenjr","43900",43901,"publicpolicypolling",1727,"v",1.749676,0,48,47.4684,50.16145,NA,64807,119955
2020,"WI",44138,"josephrbidenjr","43896",43898,"yougov",459,"rv",0.6826778,0,44,45.12686,47.78362,NA,64768,119818
2020,"WI",44138,"josephrbidenjr","43895",43897,"optimus",502,"lv",0.6686068,0,43.07,44.42627,47.03608,NA,64757,119789
2020,"WI",44138,"josephrbidenjr","43867",43879,"expeditionstrategies",500,"rv",0.6358964,0,42,43.48149,46.23914,NA,64743,119732
2020,"WI",44138,"josephrbidenjr","43880",43884,"marquetteuniversitylawschool",1000,"rv",1.76694,0,46,46.90047,49.70446,NA,64588,119094
2020,"WI",44138,"josephrbidenjr","43872",43881,"yougov",936,"rv",1.123359,0,45,46.12972,48.92914,NA,64500,118781
2020,"WI",44138,"josephrbidenjr","43873",43879,"quinnipiacuniversity",823,"rv",1.210217,0,42,43.12814,45.88309,NA,64472,118606
2020,"WI",44138,"josephrbidenjr","43844",43846,"tarrancegroup",500,"lv",0.8299353,0,47,46.8578,49.60072,NA,63578,117018
2020,"WI",44138,"josephrbidenjr","43835",43838,"foxnewsbeaconresearchshawcoresearch",1504,"rv",2.083902,0,46,47.05737,49.87545,NA,63246,115582
2020,"WI",44138,"josephrbidenjr","43802",43804,"optimus",610,"lv",0.7452961,0,39.08,40.41311,43.37107,NA,63026,114314
2020,"WV",44138,"josephrbidenjr","44124",44136,"surveymonkey",738,"lv",0.3180303,0.3180303,32,31.39679,31.40447,"T",72664,136417
2020,"WV",44138,"josephrbidenjr","44122",44135,"surveymonkey",798,"lv",0.0479016,0.0467876,33,32.39066,32.39459,"T",72526,136148
2020,"WV",44138,"josephrbidenjr","44121",44134,"surveymonkey",805,"lv",0.0236638,0.0225631,32,31.39679,31.40177,"T",72425,135951
2020,"WV",44138,"josephrbidenjr","44120",44133,"surveymonkey",791,"lv",0.0228282,0.0212355,32,31.39679,31.40299,"T",72346,135786
2020,"WV",44138,"josephrbidenjr","44105",44132,"surveymonkey",1359,"lv",0.2470967,0.172393,32,31.39679,31.41024,"T",72243,135583
2020,"WV",44138,"josephrbidenjr","44104",44131,"surveymonkey",1315,"lv",0.0161758,0.0109093,33,32.39066,32.40425,"T",72089,135216
2020,"WV",44138,"josephrbidenjr","44102",44129,"surveymonkey",1271,"lv",0.0341592,0.0190656,33,32.39066,32.41539,"T",71979,134982
2020,"WV",44138,"josephrbidenjr","44101",44128,"surveymonkey",1250,"lv",0.0171968,0.0091983,33,32.39066,32.42422,"T",71894,134808
2020,"WV",44138,"josephrbidenjr","44100",44127,"surveymonkey",1223,"lv",0.0172768,0.0088393,33,32.39066,32.43481,"T",71827,134673
2020,"WV",44138,"josephrbidenjr","44098",44126,"surveymonkey",1203,"lv",0.0369667,0.0154744,33,32.39066,32.48103,"T",71766,134542
2020,"WV",44138,"josephrbidenjr","44123",44124,"tritonpollingresearch",544,"lv",0.5765287,0.4558599,37.9,37.2532,37.26599,NA,71748,134435
2020,"WV",44138,"josephrbidenjr","44098",44125,"surveymonkey",1154,"lv",0,0,32,31.39679,31.50196,"T",71683,134343
2020,"WV",44138,"josephrbidenjr","44097",44124,"surveymonkey",1115,"lv",0.0189664,0.0070573,32,31.39679,31.51932,"T",71570,134118
2020,"WV",44138,"josephrbidenjr","44096",44123,"surveymonkey",1075,"lv",0.0188888,0.0065891,32,31.39679,31.53761,"T",71468,133906
2020,"WV",44138,"josephrbidenjr","44095",44122,"surveymonkey",1020,"lv",0.0185693,0.0060458,33,32.39066,32.55246,"T",71383,133722
2020,"WV",44138,"josephrbidenjr","44094",44121,"surveymonkey",1002,"lv",0.0189597,0.005732,34,33.38488,33.57158,"T",71301,133561
2020,"WV",44138,"josephrbidenjr","44093",44120,"surveymonkey",972,"lv",0.0191807,0.0053528,35,34.37946,34.59286,"T",71243,133444
2020,"WV",44138,"josephrbidenjr","44092",44119,"surveymonkey",914,"lv",0.0188782,0.0048293,34,33.38488,33.62046,"T",71182,133317
2020,"WV",44138,"josephrbidenjr","44090",44118,"surveymonkey",857,"lv",0.0359168,0.0083527,34,33.38488,33.64212,"T",71108,133167
2020,"WV",44138,"josephrbidenjr","44090",44117,"surveymonkey",824,"lv",0,0,34,33.38488,33.66391,"T",71014,132960
2020,"WV",44138,"josephrbidenjr","44089",44116,"surveymonkey",771,"lv",0.0187516,0.0034887,34,33.38488,33.68737,"T",70973,132803
2020,"WV",44138,"josephrbidenjr","44105",44110,"researchamericainc",450,"lv",0.6126379,0.2137109,39,38.51056,38.66589,NA,70703,132427
2020,"WV",44138,"josephrbidenjr","44103",44104,"tritonpollingresearch",525,"rv",0.5731432,0.1066313,38,38.20701,38.52937,NA,70625,132056
2020,"WV",44138,"josephrbidenjr","43990",44012,"surveymonkey",264,"lv",0.1946796,0,27.06,26.49252,27.50639,NA,70448,131302
2020,"WV",44138,"josephrbidenjr","44013",44043,"surveymonkey",494,"lv",0.2843392,0,31.78,31.17819,32.29874,NA,70398,131200
2020,"VT",44138,"josephrbidenjr","44124",44136,"surveymonkey",719,"lv",0.2431795,0.2431795,71,69.32835,69.35448,"T",72667,136420
2020,"VT",44138,"josephrbidenjr","44122",44135,"surveymonkey",737,"lv",0.0353829,0.0350687,71,69.32835,69.34655,"T",72529,136151
2020,"VT",44138,"josephrbidenjr","44121",44134,"surveymonkey",734,"lv",0.017527,0.0172157,70,68.30879,68.33289,"T",72428,135954
2020,"VT",44138,"josephrbidenjr","44120",44133,"surveymonkey",749,"lv",0.0178015,0.0173272,69,67.29033,67.32158,"T",72349,135789
2020,"VT",44138,"josephrbidenjr","44105",44132,"surveymonkey",1167,"lv",0.199798,0.1767308,69,67.29033,67.37616,"T",72246,135586
2020,"VT",44138,"josephrbidenjr","44123",44124,"coefficient",584,"lv",0.5290526,0.486766,62,63.57672,63.69811,NA,72218,135482
2020,"VT",44138,"josephrbidenjr","44104",44131,"surveymonkey",1087,"lv",0.0124457,0.0108983,68,66.27293,66.36275,"T",72092,135219
2020,"VT",44138,"josephrbidenjr","44102",44129,"surveymonkey",1002,"lv",0.0233641,0.0194216,67,65.25658,65.38388,"T",71982,134985
2020,"VT",44138,"josephrbidenjr","44100",44128,"surveymonkey",978,"lv",0.0221187,0.0181899,67,65.25658,65.39809,"T",71897,134811
2020,"VT",44138,"josephrbidenjr","44100",44127,"surveymonkey",969,"lv",0,0,67,65.25658,65.41576,"T",71830,134676
2020,"VT",44138,"josephrbidenjr","44098",44126,"surveymonkey",939,"lv",0.021749,0.0169202,66,64.24128,64.47486,"T",71769,134545
